duelist_id,duelist,card_id,card,rank,rate,card_url
37,DarkNite,219,Solitude,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/219
37,DarkNite,219,Solitude,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/219
37,DarkNite,219,Solitude,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/219
37,DarkNite,496,Wilmee,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/496
37,DarkNite,496,Wilmee,B/C/D,1.07%,https://yugioh-fm-db.pages.dev/cards/496
37,DarkNite,496,Wilmee,S/A TEC,1.07%,https://yugioh-fm-db.pages.dev/cards/496
37,DarkNite,629,Armored Rat,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/629
37,DarkNite,629,Armored Rat,B/C/D,1.07%,https://yugioh-fm-db.pages.dev/cards/629
37,DarkNite,629,Armored Rat,S/A TEC,1.07%,https://yugioh-fm-db.pages.dev/cards/629
37,DarkNite,189,Fusionist,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/189
37,DarkNite,189,Fusionist,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/189
37,DarkNite,189,Fusionist,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/189
37,DarkNite,298,Wicked Dragon with the Ersatz Head,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/298
37,DarkNite,298,Wicked Dragon with the Ersatz Head,B/C/D,1.07%,https://yugioh-fm-db.pages.dev/cards/298
37,DarkNite,298,Wicked Dragon with the Ersatz Head,S/A TEC,1.07%,https://yugioh-fm-db.pages.dev/cards/298
37,DarkNite,538,Niwatori,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/538
37,DarkNite,538,Niwatori,B/C/D,1.07%,https://yugioh-fm-db.pages.dev/cards/538
37,DarkNite,538,Niwatori,S/A TEC,1.07%,https://yugioh-fm-db.pages.dev/cards/538
37,DarkNite,481,Burglar,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/481
37,DarkNite,481,Burglar,B/C/D,1.07%,https://yugioh-fm-db.pages.dev/cards/481
37,DarkNite,481,Burglar,S/A TEC,1.07%,https://yugioh-fm-db.pages.dev/cards/481
37,DarkNite,113,Dark Gray,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/113
37,DarkNite,113,Dark Gray,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/113
37,DarkNite,113,Dark Gray,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/113
37,DarkNite,155,Larvas,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/155
37,DarkNite,155,Larvas,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/155
37,DarkNite,155,Larvas,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/155
37,DarkNite,188,Synchar,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/188
37,DarkNite,188,Synchar,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/188
37,DarkNite,188,Synchar,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/188
37,DarkNite,282,Mystical Sheep #2,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/282
37,DarkNite,282,Mystical Sheep #2,B/C/D,1.07%,https://yugioh-fm-db.pages.dev/cards/282
37,DarkNite,282,Mystical Sheep #2,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/282
37,DarkNite,121,Sleeping Lion,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/121
37,DarkNite,121,Sleeping Lion,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/121
37,DarkNite,121,Sleeping Lion,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/121
37,DarkNite,296,One-eyed Shield Dragon,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/296
37,DarkNite,296,One-eyed Shield Dragon,B/C/D,1.07%,https://yugioh-fm-db.pages.dev/cards/296
37,DarkNite,296,One-eyed Shield Dragon,S/A TEC,1.07%,https://yugioh-fm-db.pages.dev/cards/296
37,DarkNite,29,Mountain Warrior,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/29
37,DarkNite,29,Mountain Warrior,B/C/D,1.27%,https://yugioh-fm-db.pages.dev/cards/29
37,DarkNite,29,Mountain Warrior,S/A TEC,1.07%,https://yugioh-fm-db.pages.dev/cards/29
37,DarkNite,200,Petit Dragon,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/200
37,DarkNite,200,Petit Dragon,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/200
37,DarkNite,200,Petit Dragon,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/200
37,DarkNite,255,Prevent Rat,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/255
37,DarkNite,255,Prevent Rat,B/C/D,1.07%,https://yugioh-fm-db.pages.dev/cards/255
37,DarkNite,255,Prevent Rat,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/255
37,DarkNite,19,Right Arm of the Forbidden One,S/A POW,0.39%,https://yugioh-fm-db.pages.dev/cards/19
37,DarkNite,19,Right Arm of the Forbidden One,B/C/D,0.29%,https://yugioh-fm-db.pages.dev/cards/19
37,DarkNite,19,Right Arm of the Forbidden One,S/A TEC,0.20%,https://yugioh-fm-db.pages.dev/cards/19
37,DarkNite,40,Dragon Piper,S/A POW,2.73%,https://yugioh-fm-db.pages.dev/cards/40
37,DarkNite,40,Dragon Piper,B/C/D,2.83%,https://yugioh-fm-db.pages.dev/cards/40
37,DarkNite,40,Dragon Piper,S/A TEC,2.54%,https://yugioh-fm-db.pages.dev/cards/40
37,DarkNite,315,Dragon Treasure,S/A TEC,1.17%,https://yugioh-fm-db.pages.dev/cards/315
37,DarkNite,316,Electro-whip,S/A TEC,1.17%,https://yugioh-fm-db.pages.dev/cards/316
37,DarkNite,325,Machine Conversion Factory,S/A TEC,1.17%,https://yugioh-fm-db.pages.dev/cards/325
37,DarkNite,329,Dragon Capture Jar,S/A TEC,2.34%,https://yugioh-fm-db.pages.dev/cards/329
37,DarkNite,330,Forest,S/A TEC,2.34%,https://yugioh-fm-db.pages.dev/cards/330
37,DarkNite,334,Umi,S/A TEC,2.34%,https://yugioh-fm-db.pages.dev/cards/334
37,DarkNite,347,Tremendous Fire,S/A TEC,1.17%,https://yugioh-fm-db.pages.dev/cards/347
37,DarkNite,652,Magical Labyrinth,S/A TEC,1.17%,https://yugioh-fm-db.pages.dev/cards/652
37,DarkNite,657,Megamorph,S/A TEC,2.34%,https://yugioh-fm-db.pages.dev/cards/657
37,DarkNite,659,Winged Trumpeter,S/A TEC,0.39%,https://yugioh-fm-db.pages.dev/cards/659
37,DarkNite,661,Crush Card,S/A TEC,1.17%,https://yugioh-fm-db.pages.dev/cards/661
37,DarkNite,665,Curse of Millennium Shield,S/A TEC,1.17%,https://yugioh-fm-db.pages.dev/cards/665
37,DarkNite,666,Yamadron Ritual,S/A TEC,1.17%,https://yugioh-fm-db.pages.dev/cards/666
37,DarkNite,668,Bright Castle,S/A TEC,2.34%,https://yugioh-fm-db.pages.dev/cards/668
37,DarkNite,672,Harpie's Feather Duster,S/A TEC,1.17%,https://yugioh-fm-db.pages.dev/cards/672
37,DarkNite,676,Commencement Dance,S/A TEC,1.17%,https://yugioh-fm-db.pages.dev/cards/676
37,DarkNite,677,Hamburger Recipe,S/A TEC,1.17%,https://yugioh-fm-db.pages.dev/cards/677
37,DarkNite,685,Acid Trap Hole,S/A TEC,2.34%,https://yugioh-fm-db.pages.dev/cards/685
37,DarkNite,686,Widespread Ruin,S/A TEC,2.34%,https://yugioh-fm-db.pages.dev/cards/686
37,DarkNite,687,Goblin Fan,S/A TEC,1.17%,https://yugioh-fm-db.pages.dev/cards/687
37,DarkNite,690,Fake Trap,S/A TEC,1.17%,https://yugioh-fm-db.pages.dev/cards/690
37,DarkNite,693,Contruct of Mask,S/A TEC,1.17%,https://yugioh-fm-db.pages.dev/cards/693
37,DarkNite,695,Puppet Ritual,S/A TEC,1.17%,https://yugioh-fm-db.pages.dev/cards/695
37,DarkNite,699,Revival of Skeleton Rider,S/A TEC,1.17%,https://yugioh-fm-db.pages.dev/cards/699
37,DarkNite,713,Meteor B. Dragon,,1.56%,https://yugioh-fm-db.pages.dev/cards/713
37,DarkNite,217,B. Skull Dragon,,1.56%,https://yugioh-fm-db.pages.dev/cards/217
37,DarkNite,1,Blue-eyes White Dragon,,1.56%,https://yugioh-fm-db.pages.dev/cards/1
37,DarkNite,708,Cosmo Queen,,3.91%,https://yugioh-fm-db.pages.dev/cards/708
37,DarkNite,37,Gaia the Dragon Champion,,0.78%,https://yugioh-fm-db.pages.dev/cards/37
37,DarkNite,22,Summoned Skull,,0.39%,https://yugioh-fm-db.pages.dev/cards/22
37,DarkNite,358,Seiyaryu,,0.78%,https://yugioh-fm-db.pages.dev/cards/358
37,DarkNite,69,Thousand Dragon,,0.78%,https://yugioh-fm-db.pages.dev/cards/69
37,DarkNite,82,Red-eyes B. Dragon,,0.78%,https://yugioh-fm-db.pages.dev/cards/82
37,DarkNite,385,Bickuribox,,0.78%,https://yugioh-fm-db.pages.dev/cards/385
37,DarkNite,427,Kaiser Dragon,,0.78%,https://yugioh-fm-db.pages.dev/cards/427
37,DarkNite,467,Crimson Sunbird,,0.78%,https://yugioh-fm-db.pages.dev/cards/467
37,DarkNite,33,Judge Man,,0.39%,https://yugioh-fm-db.pages.dev/cards/33
37,DarkNite,465,Punished Eagle,,0.20%,https://yugioh-fm-db.pages.dev/cards/465
37,DarkNite,472,Air Eater,,0.20%,https://yugioh-fm-db.pages.dev/cards/472
37,DarkNite,531,Mystical Sand,,0.20%,https://yugioh-fm-db.pages.dev/cards/531
37,DarkNite,565,Man-eating Black Shark,,0.05%,https://yugioh-fm-db.pages.dev/cards/565
37,DarkNite,571,B. Dragon Jungle King,,0.20%,https://yugioh-fm-db.pages.dev/cards/571
37,DarkNite,572,Empress Judge,,0.20%,https://yugioh-fm-db.pages.dev/cards/572
37,DarkNite,39,Curse of Dragon,,0.39%,https://yugioh-fm-db.pages.dev/cards/39
37,DarkNite,85,King of Yamimakai,,0.39%,https://yugioh-fm-db.pages.dev/cards/85
37,DarkNite,92,Rabid Horseman,,0.39%,https://yugioh-fm-db.pages.dev/cards/92
37,DarkNite,378,Swordstalker,,0.39%,https://yugioh-fm-db.pages.dev/cards/378
37,DarkNite,383,Parrot Dragon,,0.05%,https://yugioh-fm-db.pages.dev/cards/383
37,DarkNite,386,Harpie's Pet Dragon,,0.78%,https://yugioh-fm-db.pages.dev/cards/386
37,DarkNite,443,Sea King Dragon,,0.29%,https://yugioh-fm-db.pages.dev/cards/443
37,DarkNite,483,Garvas,,0.20%,https://yugioh-fm-db.pages.dev/cards/483
37,DarkNite,522,Monstrous Bird,,0.20%,https://yugioh-fm-db.pages.dev/cards/522
37,DarkNite,594,Rose Spectre of Dunn,,0.20%,https://yugioh-fm-db.pages.dev/cards/594
37,DarkNite,63,Harpie Lady Sisters,,0.78%,https://yugioh-fm-db.pages.dev/cards/63
37,DarkNite,424,Sky Dragon,,0.20%,https://yugioh-fm-db.pages.dev/cards/424
37,DarkNite,437,Deepsea Shark,,0.20%,https://yugioh-fm-db.pages.dev/cards/437
37,DarkNite,473,Vermillion Sparrow,,0.05%,https://yugioh-fm-db.pages.dev/cards/473
37,DarkNite,482,Pragtical,,0.05%,https://yugioh-fm-db.pages.dev/cards/482
37,DarkNite,520,Turtle Bird,,0.20%,https://yugioh-fm-db.pages.dev/cards/520
37,DarkNite,521,Skullbird,,0.20%,https://yugioh-fm-db.pages.dev/cards/521
37,DarkNite,533,Kwagar Hercules,,0.20%,https://yugioh-fm-db.pages.dev/cards/533
37,DarkNite,618,Warrior of Tradition,,0.20%,https://yugioh-fm-db.pages.dev/cards/618
37,DarkNite,627,Nekogal #2,,0.20%,https://yugioh-fm-db.pages.dev/cards/627
37,DarkNite,409,Metal Dragon,,0.20%,https://yugioh-fm-db.pages.dev/cards/409
37,DarkNite,577,Crow Goblin,,0.05%,https://yugioh-fm-db.pages.dev/cards/577
37,DarkNite,14,Battle Steer,,0.05%,https://yugioh-fm-db.pages.dev/cards/14
37,DarkNite,15,Flame Swordsman,,0.20%,https://yugioh-fm-db.pages.dev/cards/15
37,DarkNite,68,Garoozis,,0.05%,https://yugioh-fm-db.pages.dev/cards/68
37,DarkNite,79,Megazowler,,0.20%,https://yugioh-fm-db.pages.dev/cards/79
37,DarkNite,90,Gyakutenno Megami,,0.20%,https://yugioh-fm-db.pages.dev/cards/90
37,DarkNite,99,Pumpking the King of Ghosts,,0.20%,https://yugioh-fm-db.pages.dev/cards/99
37,DarkNite,376,Monster Tamer,,0.05%,https://yugioh-fm-db.pages.dev/cards/376
37,DarkNite,382,Rude Kaiser,,0.05%,https://yugioh-fm-db.pages.dev/cards/382
37,DarkNite,464,Wing Eagle,,0.05%,https://yugioh-fm-db.pages.dev/cards/464
37,DarkNite,487,Flower Wolf,,0.05%,https://yugioh-fm-db.pages.dev/cards/487
37,DarkNite,575,Ancient One of the Deep Forest,,0.20%,https://yugioh-fm-db.pages.dev/cards/575
37,DarkNite,582,Dark Witch,,0.20%,https://yugioh-fm-db.pages.dev/cards/582
37,DarkNite,712,Meteor Dragon,,0.20%,https://yugioh-fm-db.pages.dev/cards/712
37,DarkNite,11,Sword Arm of Dragon,,0.20%,https://yugioh-fm-db.pages.dev/cards/11
37,DarkNite,388,Pendulum Machine,,0.20%,https://yugioh-fm-db.pages.dev/cards/388
37,DarkNite,403,Leogun,,0.05%,https://yugioh-fm-db.pages.dev/cards/403
37,DarkNite,408,Giant Mech-soldier,,0.20%,https://yugioh-fm-db.pages.dev/cards/408
37,DarkNite,526,Neck Hunter,,0.20%,https://yugioh-fm-db.pages.dev/cards/526
37,DarkNite,419,Giganto,,0.20%,https://yugioh-fm-db.pages.dev/cards/419
37,DarkNite,491,Peacock,,0.05%,https://yugioh-fm-db.pages.dev/cards/491
37,DarkNite,545,Skelgon,,0.20%,https://yugioh-fm-db.pages.dev/cards/545
37,DarkNite,555,Tyhone #2,,0.20%,https://yugioh-fm-db.pages.dev/cards/555
37,DarkNite,423,Dice Armadillo,,0.05%,https://yugioh-fm-db.pages.dev/cards/423
37,DarkNite,619,Rock Spirit,,0.20%,https://yugioh-fm-db.pages.dev/cards/619
37,DarkNite,94,Crawling Dragon,,0.05%,https://yugioh-fm-db.pages.dev/cards/94
37,DarkNite,438,Metal Fish,,0.20%,https://yugioh-fm-db.pages.dev/cards/438
37,DarkNite,528,Togex,,0.05%,https://yugioh-fm-db.pages.dev/cards/528
37,DarkNite,52,Hercules Beetle,,0.20%,https://yugioh-fm-db.pages.dev/cards/52
37,DarkNite,518,Boulder Tortoise,,0.20%,https://yugioh-fm-db.pages.dev/cards/518
37,DarkNite,42,Illusionist Faceless Mage,,0.05%,https://yugioh-fm-db.pages.dev/cards/42
37,DarkNite,468,Queen Bird,,0.05%,https://yugioh-fm-db.pages.dev/cards/468
37,DarkNite,320,Stop Defense,,3.91%,https://yugioh-fm-db.pages.dev/cards/320
37,DarkNite,330,Forest,,3.91%,https://yugioh-fm-db.pages.dev/cards/330
37,DarkNite,331,Wasteland,,3.91%,https://yugioh-fm-db.pages.dev/cards/331
37,DarkNite,332,Mountain,,3.91%,https://yugioh-fm-db.pages.dev/cards/332
37,DarkNite,333,Sogen,,3.91%,https://yugioh-fm-db.pages.dev/cards/333
37,DarkNite,334,Umi,,3.91%,https://yugioh-fm-db.pages.dev/cards/334
37,DarkNite,335,Yami,,3.91%,https://yugioh-fm-db.pages.dev/cards/335
37,DarkNite,337,Raigeki,,3.91%,https://yugioh-fm-db.pages.dev/cards/337
37,DarkNite,342,Dian Keto the Cure Master,,3.91%,https://yugioh-fm-db.pages.dev/cards/342
37,DarkNite,347,Tremendous Fire,,3.91%,https://yugioh-fm-db.pages.dev/cards/347
37,DarkNite,348,Swords of Revealing Light,,3.91%,https://yugioh-fm-db.pages.dev/cards/348
37,DarkNite,657,Megamorph,,3.91%,https://yugioh-fm-db.pages.dev/cards/657
37,DarkNite,661,Crush Card,,3.91%,https://yugioh-fm-db.pages.dev/cards/661
37,DarkNite,669,Shadow Spell,,3.91%,https://yugioh-fm-db.pages.dev/cards/669
37,DarkNite,672,Harpie's Feather Duster,,3.91%,https://yugioh-fm-db.pages.dev/cards/672
37,DarkNite,686,Widespread Ruin,,3.91%,https://yugioh-fm-db.pages.dev/cards/686
37,DarkNite,687,Goblin Fan,,3.91%,https://yugioh-fm-db.pages.dev/cards/687
37,DarkNite,688,Bad Reaction to Simochi,,3.91%,https://yugioh-fm-db.pages.dev/cards/688
37,DarkNite,689,Reverse Trap,,3.91%,https://yugioh-fm-db.pages.dev/cards/689
35,Heishin 2nd,713,Meteor B. Dragon,S/A POW,0.20%,https://yugioh-fm-db.pages.dev/cards/713
35,Heishin 2nd,613,Twin-headed Thunder Dragon,S/A POW,0.98%,https://yugioh-fm-db.pages.dev/cards/613
35,Heishin 2nd,707,Skull Knight,S/A POW,0.20%,https://yugioh-fm-db.pages.dev/cards/707
35,Heishin 2nd,371,Sanga of the Thunder,S/A POW,0.20%,https://yugioh-fm-db.pages.dev/cards/371
35,Heishin 2nd,391,Zoa,S/A POW,0.98%,https://yugioh-fm-db.pages.dev/cards/391
35,Heishin 2nd,35,Dark Magician,S/A POW,0.20%,https://yugioh-fm-db.pages.dev/cards/35
35,Heishin 2nd,373,Suijin,S/A POW,0.20%,https://yugioh-fm-db.pages.dev/cards/373
35,Heishin 2nd,370,Labyrinth Tank,S/A POW,0.20%,https://yugioh-fm-db.pages.dev/cards/370
35,Heishin 2nd,372,Kazejin,S/A POW,0.20%,https://yugioh-fm-db.pages.dev/cards/372
35,Heishin 2nd,38,Gaia the Fierce Knight,S/A POW,1.37%,https://yugioh-fm-db.pages.dev/cards/38
35,Heishin 2nd,385,Bickuribox,S/A POW,0.20%,https://yugioh-fm-db.pages.dev/cards/385
35,Heishin 2nd,427,Kaiser Dragon,S/A POW,0.20%,https://yugioh-fm-db.pages.dev/cards/427
35,Heishin 2nd,467,Crimson Sunbird,S/A POW,0.98%,https://yugioh-fm-db.pages.dev/cards/467
35,Heishin 2nd,442,Aqua Dragon,S/A POW,0.20%,https://yugioh-fm-db.pages.dev/cards/442
35,Heishin 2nd,714,Firewing Pegasus,S/A POW,0.20%,https://yugioh-fm-db.pages.dev/cards/714
35,Heishin 2nd,390,Launcher Spider,S/A POW,0.20%,https://yugioh-fm-db.pages.dev/cards/390
35,Heishin 2nd,407,Machine King,S/A POW,0.98%,https://yugioh-fm-db.pages.dev/cards/407
35,Heishin 2nd,471,Soul Hunter,S/A POW,0.98%,https://yugioh-fm-db.pages.dev/cards/471
35,Heishin 2nd,509,Bracchio-raidus,S/A POW,0.20%,https://yugioh-fm-db.pages.dev/cards/509
35,Heishin 2nd,564,Great Mammoth of Goldfine,S/A POW,2.34%,https://yugioh-fm-db.pages.dev/cards/564
35,Heishin 2nd,401,Ushi Oni,S/A POW,0.98%,https://yugioh-fm-db.pages.dev/cards/401
35,Heishin 2nd,223,Roaring Ocean Snake,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/223
35,Heishin 2nd,223,Roaring Ocean Snake,B/C/D,0.98%,https://yugioh-fm-db.pages.dev/cards/223
35,Heishin 2nd,465,Punished Eagle,S/A POW,1.27%,https://yugioh-fm-db.pages.dev/cards/465
35,Heishin 2nd,465,Punished Eagle,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/465
35,Heishin 2nd,529,Flame Cerebrus,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/529
35,Heishin 2nd,529,Flame Cerebrus,B/C/D,0.49%,https://yugioh-fm-db.pages.dev/cards/529
35,Heishin 2nd,531,Mystical Sand,S/A POW,2.25%,https://yugioh-fm-db.pages.dev/cards/531
35,Heishin 2nd,531,Mystical Sand,B/C/D,2.15%,https://yugioh-fm-db.pages.dev/cards/531
35,Heishin 2nd,571,B. Dragon Jungle King,S/A POW,1.27%,https://yugioh-fm-db.pages.dev/cards/571
35,Heishin 2nd,571,B. Dragon Jungle King,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/571
35,Heishin 2nd,572,Empress Judge,S/A POW,1.27%,https://yugioh-fm-db.pages.dev/cards/572
35,Heishin 2nd,572,Empress Judge,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/572
35,Heishin 2nd,386,Harpie's Pet Dragon,S/A POW,0.20%,https://yugioh-fm-db.pages.dev/cards/386
35,Heishin 2nd,426,Stone D.,S/A POW,2.34%,https://yugioh-fm-db.pages.dev/cards/426
35,Heishin 2nd,453,Millennium Golem,S/A POW,2.25%,https://yugioh-fm-db.pages.dev/cards/453
35,Heishin 2nd,500,Dragon Seeker,S/A POW,0.98%,https://yugioh-fm-db.pages.dev/cards/500
35,Heishin 2nd,522,Monstrous Bird,S/A POW,1.27%,https://yugioh-fm-db.pages.dev/cards/522
35,Heishin 2nd,522,Monstrous Bird,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/522
35,Heishin 2nd,594,Rose Spectre of Dunn,S/A POW,1.27%,https://yugioh-fm-db.pages.dev/cards/594
35,Heishin 2nd,594,Rose Spectre of Dunn,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/594
35,Heishin 2nd,532,Gemini Elf,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/532
35,Heishin 2nd,532,Gemini Elf,B/C/D,1.56%,https://yugioh-fm-db.pages.dev/cards/532
35,Heishin 2nd,532,Gemini Elf,S/A TEC,1.17%,https://yugioh-fm-db.pages.dev/cards/532
35,Heishin 2nd,627,Nekogal #2,S/A POW,1.27%,https://yugioh-fm-db.pages.dev/cards/627
35,Heishin 2nd,627,Nekogal #2,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/627
35,Heishin 2nd,645,Royal Guard,S/A POW,0.20%,https://yugioh-fm-db.pages.dev/cards/645
35,Heishin 2nd,79,Megazowler,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/79
35,Heishin 2nd,79,Megazowler,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/79
35,Heishin 2nd,90,Gyakutenno Megami,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/90
35,Heishin 2nd,90,Gyakutenno Megami,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/90
35,Heishin 2nd,99,Pumpking the King of Ghosts,S/A POW,2.34%,https://yugioh-fm-db.pages.dev/cards/99
35,Heishin 2nd,99,Pumpking the King of Ghosts,B/C/D,2.34%,https://yugioh-fm-db.pages.dev/cards/99
35,Heishin 2nd,106,Spirit of the Winds,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/106
35,Heishin 2nd,106,Spirit of the Winds,B/C/D,1.37%,https://yugioh-fm-db.pages.dev/cards/106
35,Heishin 2nd,106,Spirit of the Winds,S/A TEC,1.27%,https://yugioh-fm-db.pages.dev/cards/106
35,Heishin 2nd,44,Rogue Doll,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/44
35,Heishin 2nd,44,Rogue Doll,B/C/D,1.37%,https://yugioh-fm-db.pages.dev/cards/44
35,Heishin 2nd,44,Rogue Doll,S/A TEC,1.27%,https://yugioh-fm-db.pages.dev/cards/44
35,Heishin 2nd,97,Dragon Zombie,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/97
35,Heishin 2nd,97,Dragon Zombie,B/C/D,1.37%,https://yugioh-fm-db.pages.dev/cards/97
35,Heishin 2nd,97,Dragon Zombie,S/A TEC,1.27%,https://yugioh-fm-db.pages.dev/cards/97
35,Heishin 2nd,368,Shadow Ghoul,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/368
35,Heishin 2nd,368,Shadow Ghoul,B/C/D,1.37%,https://yugioh-fm-db.pages.dev/cards/368
35,Heishin 2nd,368,Shadow Ghoul,S/A TEC,1.07%,https://yugioh-fm-db.pages.dev/cards/368
35,Heishin 2nd,632,Stone Ogre Grotto,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/632
35,Heishin 2nd,632,Stone Ogre Grotto,B/C/D,0.78%,https://yugioh-fm-db.pages.dev/cards/632
35,Heishin 2nd,632,Stone Ogre Grotto,S/A TEC,0.49%,https://yugioh-fm-db.pages.dev/cards/632
35,Heishin 2nd,599,Violent Rain,S/A POW,2.25%,https://yugioh-fm-db.pages.dev/cards/599
35,Heishin 2nd,599,Violent Rain,B/C/D,3.13%,https://yugioh-fm-db.pages.dev/cards/599
35,Heishin 2nd,599,Violent Rain,S/A TEC,2.25%,https://yugioh-fm-db.pages.dev/cards/599
35,Heishin 2nd,36,The Snake Hair,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/36
35,Heishin 2nd,36,The Snake Hair,B/C/D,1.27%,https://yugioh-fm-db.pages.dev/cards/36
35,Heishin 2nd,36,The Snake Hair,S/A TEC,1.27%,https://yugioh-fm-db.pages.dev/cards/36
35,Heishin 2nd,96,Armored Zombie,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/96
35,Heishin 2nd,96,Armored Zombie,B/C/D,1.37%,https://yugioh-fm-db.pages.dev/cards/96
35,Heishin 2nd,96,Armored Zombie,S/A TEC,1.27%,https://yugioh-fm-db.pages.dev/cards/96
35,Heishin 2nd,631,Maiden of the Moonlight,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/631
35,Heishin 2nd,631,Maiden of the Moonlight,B/C/D,1.56%,https://yugioh-fm-db.pages.dev/cards/631
35,Heishin 2nd,631,Maiden of the Moonlight,S/A TEC,1.17%,https://yugioh-fm-db.pages.dev/cards/631
35,Heishin 2nd,518,Boulder Tortoise,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/518
35,Heishin 2nd,518,Boulder Tortoise,B/C/D,0.49%,https://yugioh-fm-db.pages.dev/cards/518
35,Heishin 2nd,593,Giant Turtle Who Feeds on Flames,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/593
35,Heishin 2nd,593,Giant Turtle Who Feeds on Flames,B/C/D,0.78%,https://yugioh-fm-db.pages.dev/cards/593
35,Heishin 2nd,593,Giant Turtle Who Feeds on Flames,S/A TEC,0.49%,https://yugioh-fm-db.pages.dev/cards/593
35,Heishin 2nd,98,Clown Zombie,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/98
35,Heishin 2nd,98,Clown Zombie,B/C/D,1.37%,https://yugioh-fm-db.pages.dev/cards/98
35,Heishin 2nd,98,Clown Zombie,S/A TEC,1.27%,https://yugioh-fm-db.pages.dev/cards/98
35,Heishin 2nd,74,Giant Soldier of Stone,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/74
35,Heishin 2nd,74,Giant Soldier of Stone,B/C/D,1.37%,https://yugioh-fm-db.pages.dev/cards/74
35,Heishin 2nd,74,Giant Soldier of Stone,S/A TEC,1.27%,https://yugioh-fm-db.pages.dev/cards/74
35,Heishin 2nd,115,Kamion Wizard,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/115
35,Heishin 2nd,115,Kamion Wizard,B/C/D,1.37%,https://yugioh-fm-db.pages.dev/cards/115
35,Heishin 2nd,115,Kamion Wizard,S/A TEC,1.27%,https://yugioh-fm-db.pages.dev/cards/115
35,Heishin 2nd,470,Magical Ghost,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/470
35,Heishin 2nd,470,Magical Ghost,B/C/D,1.56%,https://yugioh-fm-db.pages.dev/cards/470
35,Heishin 2nd,470,Magical Ghost,S/A TEC,1.17%,https://yugioh-fm-db.pages.dev/cards/470
